id,created_by,created_date,modified_by,modified_date,ba_desc_arabic,ba_desc_english,bl_local_no,business_name_arabic,business_name_english,cbls_no,city,company_id,domain_presence_score,domain_vintage,economic_department,elastic_search_sync_status,email,est_date,expiry_date,expiry_date_in_date_format,full_address,gmap_full_address,gmap_international_phone_no,gmap_location,gmap_name,gmap_phone_no,gmap_photo_url,gmap_rating,gmap_trigger_date,gmap_types,gmap_website_url,gsearch_email,gsearch_full_address,gsearch_mobile_no,gsearch_phone_no,gsearch_trigger_date,gsearch_website_url,integration_gmap_flag,integration_gsearch_flag,integration_wayback_flag,integration_zgis_flag,is_already_updated_place,is_already_updated_wayback_archive,is_branch,legal_type,mobile_no,nationality,parent_bl_no,phone_no,po_box,registration_ed_branch,status,visa_allocation_quota,visa_approved,visa_cancelled,visa_requested,visa_used,wayback_trigger_date,website_address,website_url,wps,zgis_categories,zgis_full_address,zgis_landmarks,zgis_location,zgis_name,zgis_phone_no,zgis_photo_url,zgis_po_box,zgis_rating,zgis_schedule,zgis_social_urls,zgis_trigger_date,zgis_website_url
ffc3003e-9111-47a1-b614-e53b14531c9e,System,2024-03-24 01:53:26.823000,System,2024-07-17 09:06:30.694213,"تجهيز السيارات بالمواد المقاومة للصدأ, تنظيف وتلميع  السيارات,","Cars Provision with Corrosion Resistant Materials, Cleaning and polishing cars,",CN-1067732,جسر المقطع لتلميع السيارات,JISIR ALMAQTA CARS POLISHING,11027730,Abu Dhabi,540945,,,Abu Dhabi Department of Economic Development,White,jisiralmaqta@gmail.com,2005-02-21,2025-06-21,2025-06-21 00:00:00.000000,"م 2 - ق 13a - محل 31 مصفح أبوظبي مصفح, م 2 - ق 13a - محل 31, , وحدة, المالك/ الشيخ عيسى بن زايد بن سلطان ال نهيان وآخرون",,,,,,,,2023-12-26 09:44:05.325760,,,,,,,2023-12-26 09:44:05.325760,,false,false,false,false,false,,No,Individual,971503117121,EMIRATES,,,,Abu Dhabi Department for Economic Development,Active,0,13,0,16,11,2023-12-26 09:44:05.325760,,,"*Company Having Fine, *Stopped For Expired Labour Card For more than 6 months, *New Work Permit Block - Fine Not Paid, *New Work Permit Block - expired cards,",,,,,,,,,,,,2023-12-26 09:44:05.325760,
ffc2b3f2-e8db-4a1b-8465-be0e4b2567c2,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:32:52.173961,": خدمات ايواء اجهزة ونظم المعلومات,خدمات شبكات تقنية المعلومات,انشاء البنية التحتية لتقنية المعلومات,خدمات ادخال البيانات,خدمات التسويق عبر مواقع التواصل الإجتماعي,خدمات تطوير وإدارة مواقع التواصل الإجتماعي,امداد مواقع الشبكة المعلوماتية ( الإنترنت) بالمحتويات,تصميم مواقع الشبكة المعلوماتية ( الانترنت),تصميم نظم الحاسب الآلي وأجهزة الإتصال,خدمات تصنيف وتحليل البيانات,",": Computer Systems Housing Services,Information Technology Network Services,IT Infrastructure,Data Entry Services,Marketing Services Via Social Media ,Social Media Applications Development &amp; Management,Internet Content Provider,Web-Design,Computer Systems &amp; Communication Equipment Software Design,Data  Classification &amp; Analysis Services ,",1122492,البروفيسيرلتصميم نظم الحاسب الآلي,ALPROFESSOR COMPUTER SYSTEMS SOFTWARE DESIGN,11974809,Dubai,1540349,,,Dubai Department of Economy & Tourism,White,,2022-11-25,2023-11-24,2023-11-24 00:00:00.000000,Deira Hor Al Anz East,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,,EMIRATES,,,,Dubai Department of Economic Development,Expired,,20,0,30,19,2023-12-26 13:55:43.718526,,,"*Salary stament, *Workpermit under cancellation more than one month, *Stop New Work Permit - WPS ,",,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffc29881-9b17-4e10-9bdf-8876126405d8,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:31:32.256766,"تعليم اللغات,الخدمات التعليمية,","Language Training,Education Support Services,",514751,معهد بيرلتز للغات ذ.م.م,BERLITZ LANGUAGE INSTITUTE L.L.C,10425323,,326565,,,دائرة الأقتصاد والسياحة دبى,White,bassam@alsa-g.com,1999-10-18,2024-10-17,2024-10-17 00:00:00.000000,Bur Dubai Jumeira 1,,,,,,,,2023-12-26 09:43:52.806620,,,,,,,2023-12-26 09:43:52.806620,,false,false,false,false,false,,لا,شركة ذات مسؤولية محدودة,,EMIRATES,,97142663200,,دائرة التنمية الاقتصادية في دبي,فعال,,17,0,17,16,2023-12-26 09:43:52.806620,,,"*Salary stament, *Stop New Work Permit - WPS ,",,,,,,,,,,,,2023-12-26 09:43:52.806620,
ffc1ee53-e886-4577-9937-520edd8127aa,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:13:24.135806,": استشارات ودراسات ادارية,",": Management Consultancies,",6002032,سنس إنترناشونال م م ح,Sns International FZE,11393062,Dubai,,,,Ras Al Khaimah Economic Zone (RAKEZ),White,efsun@sns-international.com,2010-09-01,2024-08-31,2024-08-31 00:00:00.000000,"FDRK0439,Compass Building,Al Shohada Road,AL Hamra Industrial Zone-FZ,Ras Al Khaimah, United Arab Emirates",,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Free Zone Establishment,00971501346501,,,0097142868928,,Ras Al Khaimah Economic Zone,Active,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffc1d7fa-52c0-4112-a8a0-d993c5148eb6,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:32:52.173961,"صالة العاب  لتسلية الاطفال,تقديم عرض الفنون الشعبية,","Kids Amusement Arcade,Folklore Dances  Performance,",785142,كيدي كلاودس ليشور انترتينمنت,KIDDIE CLOUDS LEISURE AND ENTERTAINMENT,10765146,,922034,,,Dubai Department of Economy & Tourism,White,surekuni@gmail.com,2017-06-22,2024-06-21,2024-06-21 00:00:00.000000,New Dubai New Dubai International City,,,,,,,,2023-12-26 08:37:43.563012,,,,,,,2023-12-26 08:37:43.563012,,false,false,false,false,false,,No,Establishments,,EMIRATES,,97144948657,,TRAKHEES-Department of Planning and Development,Active,,17,0,18,17,2023-12-26 08:37:43.563012,,,PRIVATE,,,,,,,,,,,,2023-12-26 08:37:43.563012,
ffc1ba0b-4938-410b-89cd-fa12bb3673c4,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:21:39.195291,"إصلاح النظارات , :","Glasses Repairing, :",56799,ضياء للخدمات البصرية - فرع راس الخيمة,ZIA OPTICAL SERVICES - RAK Branch,11961526,Dubai,,,,Ras Al Khaimah Department of Economic Development,White,Mobin.zaeri@egmaco.com,2022-10-31,2023-10-30,2023-10-30 00:00:00.000000,شارع خزام     الجويس,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,00971555567791,,,00971555567791,,Ras Al Khaimah Department of Economic Development,Expired,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffc17e09-19b2-4a1b-93f2-a448ad5dc58c,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:49:28.090004,"خدمات التسويق عبر مواقع التواصل الإجتماعي,مجمع للتعامل الإلكتروني,","Marketing Services Via Social Media,Portal,",1059849,مجمع للتعامل الإلكتروني توين أنجلس أوكاي,TWIN ANGELS UKAY PORTAL,11875091,,1379219,,,Dubai Department of Economy & Tourism,White,twin.angels@yahoo.com,2022-05-06,2024-05-05,2024-05-05 00:00:00.000000,,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,,PHILIPPINES,,00971569452985,,Dubai Department of Economic Development,Active,,-1,-1,-1,-1,2023-12-26 13:55:43.718526,,,No active owners;No Authorized owner;No Active ESignature card; Please update missing information in Tasheel.,,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffc16701-964f-46b7-85c9-42436fae4ee6,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:39:26.794453,"تجارة اجهزة الطب والجراحة وادواتها,","Medical, Surgical Equipment Trading,",1197509,اتحد لتجارة اجهزة الطب والجراحة وادواتها ذ.م.م,"ITHED MEDICAL, SURGICAL EQUIPMENT & INSTRUMENTS TRADING CO. L.L.C",12111929,,1834356,,,Dubai Department of Economy & Tourism,White,pragneshkumar396@gmail.com,2023-07-03,2024-07-02,2024-07-02 00:00:00.000000,Bur Dubai Al Fahedy,,,,,,,,2023-12-26 08:37:48.261583,,,,,,,2023-12-26 08:37:48.261583,,false,false,false,false,false,,No,Limited Liability Company,,PHILIPPINES,,971502580503,,Dubai Department of Economic Development,Active,,20,0,33,13,2023-12-26 08:37:48.261583,,,"*Salary stament, *Stop New Work Permit - WPS ,",,,,,,,,,,,,2023-12-26 08:37:48.261583,
ffc0f796-3d4b-4c8c-8289-fc6e8fc59a44,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:25:31.125283,"استيراد,تصدير,تجارة عامة,","Importing,Exporting,General Trading,",CN-4862466,سيم للتجارة العامة - شركة الشخص الواحد ذ م م,CEEYEM GENERAL TRADING - SOLE PROPRIETORSHIP L.L.C.,12048691,,1719795,,,Abu Dhabi Department of Economic Development,White,,2023-04-13,2024-04-12,2024-04-12 00:00:00.000000,"أبوظبي أبوظبي أبوظبي أبوظبي, أبوظبي, , مبنى,",,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Limited Liability Company - Single Owner(LLC - SO),,,,,,Abu Dhabi Department for Economic Development,Active,,-1,-1,-1,-1,2023-12-26 13:55:43.718526,,,No Trades for the company;No active owners;No Authorized owner;No Active ESignature card; Please update missing information in Tasheel.,,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffc0c1e6-cd9d-4e1e-81b7-74bdafca8d1a,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:53:29.789478,"خدمات إدارة المشاريع,","Project Management Services,",1234552,ايكاروس لخدمات ادارة المشاريع ش.ذ.م.م,EKARUS PROJECT MANAGEMENT L.L.C,12169995,,1959454,,,Dubai Department of Economy & Tourism,White,Mohamed.selim2020@yahoo.com,2023-09-13,2024-09-12,2024-09-12 00:00:00.000000,Deira Al Murar,,,,,,,,2023-12-26 09:43:35.118532,,,,,,,2023-12-26 09:43:35.118532,,false,false,false,false,false,,No,Limited Liability Company,,MOROCCO,,,,Dubai Department of Economic Development,Active,,-1,-1,-1,-1,2023-12-26 09:43:35.118532,,,PRIVATE,,,,,,,,,,,,2023-12-26 09:43:35.118532,
ffc09820-6a96-48bc-9681-b9dad7bce799,System,2024-03-24 01:53:26.823000,System,2024-04-26 11:23:00.462000," : تجارة مشتقات تكرير النفط,تجارة القار والاسفلت,تجارة الشحوم وزيوت  التزليق,تجارة النفط الخام خارج الدولة,تجارة مشتقات تكرير النفط خارج الدولة,تجارة الديزل,"," : Refined Oil Products Trading,Tar &amp; Asphalt Trading,Lubricants &amp; Grease Trading,Offshore Crude Oil Trading,Offshore Refined Oil Product Trading,Diesel Fuel Trading,",1000007,فيوتشر لتجارة الطاقة ش.ذ.م.م,FUTURE ENERGY TRADING L.L.C,11776799,,1752351,,,Dubai Department of Economy & Tourism,,farshidi@me.com,04/11/2021,03/11/2024,,Deira Naif,,,,,,,,,,,,,,,,,,,,,,,No,Single Person Company,"",EMIRATES,"","","",Dubai Department of Economic Development,Active,0,16,0,30,16,,,"",PRIVATE,,,,,,,,,,,,,
ffc0934e-98fc-4b16-b27f-35ec0bcbc7b2,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:06:53.130288,": خدمات تنظيف المباني والمساكن,اعمال البلاستر,إصلاح وصيانة التمديدات والتركيبات الكهربائية,تركيب الأسقف المعلقة و القواطع الخفيفة,أعمال تركيب ورق الجدران,أعمال النجارة و تركيب الأرضيات  الخشبية,اعمال الاصباغ والدهانات,أعمال تبليط الأرضيات والجدران,تركيب الأدوات والتمديدات الصحية,اعمال تركيب المعدات الكهروميكانيكية وصيانتها,تركيب  انظمة التكييف والتهوية وتنقية الهواء وصيانتها,",": Building Cleaning Services,Plaster Works,Electrical Fittings &amp; Fixtures Repairing &amp; Maintenance,False Ceiling &amp; Light Partitions Installation,Wallpaper Fixing Works,Carpentry &amp; wood Flooring Works,Painting Contracting,Floor &amp; Wall Tiling Works,Plumbing &amp; Sanitary Installation,Electromechanical Equipment Installation and Maintenance,Air-Conditioning, Ventilations &amp; Air Filtration Systems Installation &amp; Maintenance,",1103320,سمارت سفير للخدمات الفنية والتنظيف ش.ذ.م.م,SMART SPHERE TECHNICAL AND CLEANING SERVICES L.L.C,11945363,Dubai,1514516,,,Dubai Department of Economy & Tourism,White,,2022-09-28,2023-09-27,2023-09-27 00:00:00.000000,Deira Al Qusais 2,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Single Person Company,,INDIA,,,,Dubai Department of Economic Development,Expired,,6,0,6,6,2023-12-26 13:55:43.718526,,,"*Salary stament, *Stop New Work Permit - WPS ,",,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffc0667d-4284-485b-beb1-19c34275b5ed,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:29:49.147673,"تجارة السمن والزيوت النباتية - بالجملة, : المتاجرة الإلكترونية من خلال مواقع التواصل الاجتماعي,","Wholesale of Food Oil and Animal and Plant Fat Trading, : E-Commerce Through Social Media,",CN-2976739,البيت السعيد للمنتجات الطبيعية,AL BAIT AL SAEED NATURAL PRODUCTS,11495613,Dubai,1084838,,,Abu Dhabi Department of Economic Development,White,,2020-01-30,2022-01-29,2022-01-29 00:00:00.000000,"Al Ain, Al Ain,  Al Ain Al Ain أبوظبي",,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,00971556123737,,,,,Abu Dhabi Department for Economic Development,Expired,,-1,-1,-1,-1,2023-12-26 13:55:43.718526,,,No active owners;No Authorized owner;No Active ESignature card; Please update missing information in Tasheel.,,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffbefa05-19aa-471e-9eab-cbea5529e43f,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:27:08.671982,"تجارة اجهزة الحاسب الآلي ولوازمها - بالجملة, تجارة الهواتف المتحركة ولوازمها  - بالجملة,","Wholesale of Computers And Outfit Trading, Wholesale Of MObile Phones And Outfit Trading,",CN-2200239,ام تي اس ميدل ايست لتجارة  الهواتف والالكترونيات لمالكتها سلمى القبيسي - شركة الشخص الواحد ذ م م,M T S MOBILE & ELECTRONIC TRADING OWNED BY SALMA AL QUEBAISY - SOLE PROPRIETORSHIP L.L.C.,11106663,Dubai,947046,,,Abu Dhabi Department of Economic Development,White,,2016-11-02,2024-02-14,2024-02-14 00:00:00.000000,"جزيرة ابوظبي, شرق 5, 0 : ~, أحمد خليفه يوسف احمد  و اخرين شرق 5 جزيرة ابوظبي أبوظبي",,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Single Person Company,971557288897,EMIRATES,,,,Abu Dhabi Department for Economic Development,Active,,10,0,11,8,2023-12-26 13:55:43.718526,,,PRIVATE,,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffbef76a-7273-4e59-bdda-7b514734ae61,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:47:41.235585,",","Power Generators &amp; Transformers Assembly,",155016,كمنز أرابيا ش م ح,Cummins Arabia FZCO,11447297,,,,,Jabel Ali FreeZone Authority,White,,2016-07-13,2024-03-05,2024-03-05 00:00:00.000000,Plot No.S20506Jebel AliPO Box 263907DubaiUnited Arab Emirates,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Free Zone Company,,,,,,Jafza,Active,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffbeeb2c-2687-409e-8748-18ccb97bc597,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:41:20.901419,": تجارة السلع بالجملة,تجارة المواد الغذائية والمشروبات,",": Goods Wholesalers,Food &amp; Beverages Trading,",1004582,بريميوم نيتشر دستريبيوشن لتجارة المواد الغذائية ذ.م.م  (فرع),PREMIUM NATURE DISTRIBUTION FOODSTUFF TRADING L.L.C (BRANCH),11822424,Dubai,,,,Dubai Department of Economy & Tourism,White,PRO@premiumnatureuae.com,2021-11-17,2022-11-16,2022-11-16 00:00:00.000000,New Dubai New Dubai Palm Deira,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Limited Liability Company,,,,,,Dubai Department of Economic Development,Expired,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffbe7efd-12b6-46f7-ba64-d56a42c90e1a,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:44:12.523050,": خدمات إدارة المشاريع,",": Project Management Services,",1094168,شركة شيدراك شوكوبيوكا لخدمات إدارة المشاريع,SHEDRACK CHUKWUEBUKA PROJECT MANAGEMENT SERVICES CO.,11933188,Dubai,1483499,,,Dubai Department of Economy & Tourism,White,Awaisishfaq044@gmail.com,2022-08-31,2023-08-30,2023-08-30 00:00:00.000000,Bur Dubai Al Fahedy,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Civil Company,,NIGERYA,,00971568405167,,Dubai Department of Economic Development,Expired,,13,0,13,11,2023-12-26 13:55:43.718526,,,"*Salary stament, *Stop New Work Permit - WPS ,",,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffbe376c-5e9e-4748-b523-bba6e03691d4,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:09:16.604401,"خدمات إدارة المشاريع, : إدارة العلاقات العامة,الادارة التسويقية,","Project Management Services, : Public relations Management,Marketing Management,",1019375,كاستشد لإدارة العلاقات العامة,KACTUSHEAD PUBLIC RELATIONS MANAGEMENT,11800114,Dubai,1306338,,,Dubai Department of Economy & Tourism,White,karen@cactushead.co,2022-01-04,2023-01-03,2023-01-03 00:00:00.000000,,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,,NIPAL,,00971585978829,,Dubai Department of Economic Development,Expired,,-1,-1,-1,-1,2023-12-26 13:55:43.718526,,,No active owners;No Authorized owner;No Active ESignature card; Please update missing information in Tasheel.,,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffbe0aa7-89cc-44d8-a6d0-ac44fa00b0d9,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:42:47.675651,": 6200.00 - أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,6201.00 - أنشطة البرمجة الحاسوبية,6202.00 - أنشطة الخبرة الاستشارية الحاسوبية وإدارة المرافق الحاسوبية,6201.01 - تصميم هيكل ومحتوى مايلي و/او كتابة الرمز الحاسوبي اللازم لإنشاء و تنفيذ برامج الانظمة و التطبيقات (بما في ذلك التحديثات و التصحيحات) و قاعدة البيانات و صفحات الويب.,6202.01 - تخطيط و تصميم أنظمة الحاسوب التي تدمج أجهزة الحاسوب و البرمجيات و تقنية الاتصالات,6202.02 - خدمة ادارة وتشغيل شبكة الحاسوب و مرافق تجهيز البيانات لدى العميل في الموقع، وتقديم خدمات الدعم,",": 6200.00 - Computer programming, consultancy and related activities,6201.00 - Computer programming activities,6202.00 - Computer consultancy and computer facilities management activities,6201.01 - Designing The Structure And Content Of, And/Or Writing The Computer Code Necessary To Create And Implement Systems Software and Application (Including Updates And Patches), Database and Webpages,6202.01 - Planning and designing of computer systems  that integrate computer hardware, software and communication technologies,6202.02 - On-Site Management And Operation Of Clients’ Computer Systems, Data Processing Facilities, and Related Support Services.,",2203269.01,ويماكينوف ش.ذ.م.م-منطقة حرة,WEMAKINOV L.L.C-FZ,12108024,Dubai,,,,Meydan,White,,2022-08-18,2024-08-17,2024-08-17 00:00:00.000000,"Business Center 1, M Floor, The Meydan Hotel, Nad Al Sheba, Dubai, U.A.E.",,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Limited Liability Company,,,,,,Mydan,Active,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffbd7bf8-087e-4f03-a528-47e82688515d,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:41:20.901419,": Includes firms providing assistance in companies’ registration and establishing their businesses on behalf of its founding members, assists companies in their partnerships with foreign companies, provision of secretarial and other related services, it excludes provision of any kind of legal services,",": Includes firms providing assistance in companies’ registration and establishing their businesses on behalf of its founding members, assists companies in their partnerships with foreign companies, provision of secretarial and other related services, it excludes provision of any kind of legal services,",L-1498,GRH Corporate Advisory and consultancy FZE,GRH Corporate Advisory and consultancy FZE,11777296,Dubai,,,,Dubai World Trade Centre (DWTC),White,,2021-10-25,2024-10-24,2024-10-24 00:00:00.000000,347-2 TEC,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Free Zone Company,,,,,,DWTC,Active,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffbd4660-1196-4e52-a37a-86cd679813e6,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:17:28.983076,": خلط العطور وتعبئتها,",": Perfumes Blending &amp; Bottling,",940972,الروح الجميلة للعطور لخلط العطور وتعبئتها,BEAUTIFUL SOUL PERFUME FOR PERFUMES BLENDING & BOTTLING,11636695,Dubai,1195184,,,Dubai Department of Economy & Tourism,White,MOHD_BEN_MAJID@HOTMAIL.COM,2021-03-14,2022-03-13,2022-03-13 00:00:00.000000,,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,,EMIRATES,,00971506576060,,Dubai Department of Economic Development,Expired,,-1,-1,-1,-1,2023-12-26 13:55:43.718526,,,No active owners;No Authorized owner;No Active ESignature card; Please update missing information in Tasheel.,,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffbd1f59-8a41-4773-9bea-9074229652b1,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:32:52.173961,"بقالة, خدمات توصيل الطلبات,","Grocery, ORDER DELIVERY SERVICES,",CN-3740191,بقالة بروميس,PROMISE GROCERY,11541318,,1138936,,,Abu Dhabi Department of Economic Development,White,,2020-09-07,2025-09-06,2025-09-06 00:00:00.000000,"المصفح, م 37, ق 115 - محل 4, مبنى, السيد محمد على صياح محمد  و اخرين م 37 المصفح أبوظبي",,,,,,,,2023-12-26 10:05:05.671562,,,,,,,2023-12-26 10:05:05.671562,,false,false,false,false,false,,No,Establishments,971552178844,,,,,Abu Dhabi Department for Economic Development,Active,,11,0,11,9,2023-12-26 10:05:05.671562,,,PRIVATE,,,,,,,,,,,,2023-12-26 10:05:05.671562,
ffbcc9df-f865-43ac-8bcb-118463b8f162,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:09:16.604401,"معهد لتعليم قيادة السيارات,","Automobile Driving School,",651445,مركز بالحصا لتعليم قيادة السيارات (فرع),BELHASA DRIVING CENTER (Branch),10869391,,,,,دائرة الأقتصاد والسياحة دبى,White,sana.ali@saifbelhasagroup.com,2011-03-20,2024-03-19,2024-03-19 00:00:00.000000,New Dubai New Dubai International City,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,لا,شركة ذات مسؤولية محدودة,,,,97143243535,,تراخيص-دائرة التخطيط  والتطوير,فعال,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffbcb38f-cb2e-447b-b3d9-fba71faec97a,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:45:50.508322,"نقل البضائع بالشاحنات الثقيلة,النقل بالمركبات المخصصة للتبريد,نقل البضائع بالشاحنات الخفيفة,","Cargo Transport by Heavy Trucks,Transport by Refrigerator Trucks,Cargo Transport by Light Trucks,",685163,قدسية للنقل البري العام ش.ذ.م.م,QUDSIEH GENERAL TRANSPORT L.L.C,10891345,,772408,,,Dubai Department of Economy & Tourism,White,ATIF.Q.DSSIAH@GMAIL.COM,2013-03-13,2024-03-12,2024-03-12 00:00:00.000000,Bur Dubai Al Barshaa 1,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Limited Liability Company,,EMIRATES,,97144228260,,Dubai Department of Economic Development,Active,,148,6,227,140,2023-12-26 13:55:43.718526,,,PRIVATE,,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffbc2f9c-6ba5-4566-8b3f-50256a39eef3,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:29:49.147673,": و,و,و,و,",": IMPORT/EXPORT/TRADING OF,ECO FRIENDLY PRODUCTS,LIGHTS FIXTURES,FIRE ALARM SYSTEMS,",13188,اي ديزاين تريديرز م م ح,IDSIGN TRADERS FZE,11579375,Dubai,,,,Hamriyah Free Zone Authority,White,,2014-11-12,2023-11-11,2023-11-11 00:00:00.000000,P2-Hamriyah Business Centre,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Free Zone Corporate,,,,,,Hamriyah Free Zone Authority,Expired,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
ffbbb70d-7f96-4894-ae8c-973eb8620778,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:28:34.301515,"بيع الوجبات الخفيفة (كافتيريا),خدمات توصيل الطلبات,","Snack Selling (Cafeteria ),ORDER DELIVERY SERVICES,",CN-1118867,مرطبات الفتى العيناوي,AL FATHA AL AINAWI REFRESHMENTS,10970724,,319592,,,Abu Dhabi Department of Economic Development,White,,1998-06-15,2025-06-27,2025-06-27 00:00:00.000000,"العين -  منطقة فلج هزاع -  بناية  - الهيئة العامة للاوقاف,   العين -  منطقة فلج هزاع -  بناية  - الهيئة العامة للاوقاف العين",,,,,,,,2023-12-26 09:44:05.378557,,,,,,,2023-12-26 09:44:05.378557,,false,false,false,false,false,,No,Establishments,00971502330577,EMIRATES,,,,Abu Dhabi Department for Economic Development,Active,,20,0,21,20,2023-12-26 09:44:05.378557,,,"*Stopped For Expired Labour Card For more than 6 months,",,,,,,,,,,,,2023-12-26 09:44:05.378557,
ffbba400-8b0b-48e8-b598-dfa5560086be,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:55:36.814754,": 4690.00 - تجارة الجملة غير المتخصصة,4690.01 - البيع بالجملة لطائفة من السلع دون تخصص معين,",": 4690.00 - Non specialized wholesale trade,4690.01 - Wholesale of a variety of goods without any particular specialization,",2205309.01,انسبت العالميه ش.ذ.م.م-منطقة حرة,Incept Global L.L.C-FZ,12107123,Dubai,,,,Meydan,White,,2022-12-19,2023-12-18,2023-12-18 00:00:00.000000,"Business Center 1, M Floor, The Meydan Hotel, Nad Al Sheba, Dubai, U.A.E.",,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Limited Liability Company,,,,,,Mydan,Expired,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
